Overall Average score,Overall Win percentage,Overall Average score in last 10 matches,Overall Win percentage in last 10 matches,Average score against a particular country,Win percentage against a particular country,Average score by this opposition against India,Average Score against a particular country in last 10 matches,Win percentage against a particular country in last 10 matches,Average score by this opposition against India in last 10 matches,Average score at this venue,Win percentage at this venue,Average score at this venue in last 10 matches,Win percentage at this venue in last 10 matches,Average score batting first/2nd,Win percentage batting 1st/2nd,Average score batting first/2nd in last 10 matches,Win percentage batting 1st/2nd in last 10 matches,Result
0.9650484212496161,0.4560669456066946,0.87117117117117115,0.5,0.9510047414766313,0.27906976744186046,0.9862022921998442,0.84862385321100919,0.59999999999999998,0.8954545454545455,0.9516908212560387,1,0.93809523809523809,1.0,1.0110376188507648,0.3898305084745763,0.98054298642533932,0.59999999999999998,0
0.9662939555987685,0.4583333333333333,0.8734234234234235,0.5,0.9580759046778464,0.29545454545454547,0.9916267942583732,0.85779816513761464,0.59999999999999998,0.91136363636363638,0.9903381642512077,0,0.97857142857142854,0.5,189.97520661157026,0.5206611570247934,175.40000000000001,0.59999999999999998,0
0.9674484656178579,0.4605809128630705,0.88873873873873876,0.59999999999999998,0.9644012944983819,0.3111111111111111,0.9962785752259437,0.90779816513761469,0.59999999999999998,0.95954545454545448,1.0338164251207729,0,1.0206349206349208,0.66666666666666663,1.0131994261119082,0.3949579831932773,0.99819004524886878,0.59999999999999998,0
0.9686537001249514,0.4628099173553719,0.90675675675675682,0.69999999999999996,0.9707682566483748,0.32608695652173914,1.0010401497815684,0.90642201834862379,0.59999999999999998,0.96045454545454556,1.2995169082125604,0,1.2809523809523808,0.0,190.51639344262296,0.5245901639344263,180.5,0.59999999999999998,0
0.9691688123060672,0.46502057613168724,0.89774774774774779,0.69999999999999996,0.963518681965284,0.5454545454545454,0.9662171958822676,0.9568807339449541,0.59999999999999998,0.97818181818181815,1.173913043478261,0,1.1603174603174602,0.66666666666666663,190.79674796747966,0.5284552845528455,193.0,0.69999999999999996,0
0.9705962048821697,0.4672131147540984,0.92477477477477488,0.80000000000000004,0.9733526130964676,0.3404255319148936,1.0022396416573347,0.92201834862385323,0.69999999999999996,0.97363636363636363,0.8695652173913043,0,0.86031746031746026,0.66666666666666663,191.44354838709677,0.532258064516129,197.40000000000001,0.69999999999999996,0
0.9708213864058021,0.46530612244897956,0.96351351351351355,0.80000000000000004,0.9738720731010851,0.5588235294117647,0.9756543765831691,1.0073394495412844,0.59999999999999998,1.0277272727272726,1.1400966183574879,0,1.1265306122448979,0.5714285714285714,1.0152845528455283,0.4,1.0271493212669682,0.59999999999999998,0
0.9725861721427133,0.46747967479674796,0.98288288288288284,0.80000000000000004,0.9744134304207119,0.3333333333333333,1.0069776714513556,0.93807339449541283,0.59999999999999998,1.010909090909091,1.0096618357487923,0,0.99659863945578231,0.7142857142857143,1.0185446482563998,0.4049586776859504,1.0561085972850679,0.59999999999999998,0
0.9740414384377233,0.46963562753036436,1.0617117117117116,0.80000000000000004,0.986130374479889,0.5714285714285714,0.972658920027341,1.0380733944954128,0.59999999999999998,1.0336363636363637,1.0241545893719808,0,1.0095238095238095,0.0,1.0211515393842463,0.4098360655737705,1.0687782805429864,0.59999999999999998,0
0.9732502705160977,0.46774193548387094,1.0540540540540539,0.80000000000000004,0.9630321135175505,0.46153846153846156,0.9352226720647773,0.86743119266055047,0.40000000000000002,0.8595454545454545,0.9130434782608695,0,0.90000000000000002,0.33333333333333331,191.6,0.528,197.30000000000001,0.69999999999999996,0
0.9734221279869112,0.46586345381526106,1.0873873873873874,0.69999999999999996,0.9739855613642021,0.38461538461538464,0.9698196540301803,0.91651376146788999,0.29999999999999999,0.89136363636363636,0.8888888888888888,0,0.87619047619047619,0.0,191.73809523809524,0.5238095238095238,203.90000000000001,0.59999999999999998,0
0.9744287797763734,0.468,1.0837837837837838,0.69999999999999996,0.6577669902912622,1.0,0.6435406698564593,0.62155963302752293,1.0,0.61136363636363633,0.961352657004831,0,1.0442857142857143,0.40000000000000002,192.21259842519686,0.5275590551181102,204.59999999999999,0.59999999999999998,0
0.9737229981387043,0.4701195219123506,1.0423423423423424,0.69999999999999996,0.9173479816044967,0.3157894736842105,0.9570637119113573,0.88532110091743121,0.20000000000000001,0.9518181818181819,0.9565217391304348,0,1.0076190476190476,0.5,191.9921875,0.53125,199.90000000000001,0.69999999999999996,0
0.9731192752583127,0.46825396825396826,1.0018018018018018,0.59999999999999998,0.989114445425125,0.6666666666666666,0.9628824126431782,0.89678899082568808,0.59999999999999998,0.85545454545454536,0.9516908212560387,0,0.98857142857142855,0.5,191.8139534883721,0.5271317829457365,206.90000000000001,0.59999999999999998,0
0.9732312877458827,0.47035573122529645,0.9932432432432432,0.59999999999999998,0.9894346087949742,0.6764705882352942,0.9629890233605404,0.89724770642201834,0.59999999999999998,0.8545454545454545,0.9516908212560387,0,0.97333333333333338,0.5,191.92307692307693,0.5307692307692308,209.80000000000001,0.69999999999999996,0
0.9738591864155047,0.47244094488188976,0.97612612612612604,0.59999999999999998,0.9803128371089537,0.5555555555555556,0.9671717171717171,0.98211009174311925,0.5,0.98090909090909095,1.0144927536231885,0,1.0015873015873016,0.0,1.0191949236565536,0.4065040650406504,1.0447963800904978,0.59999999999999998,0
0.9745393539039341,0.47058823529411764,0.98738738738738729,0.59999999999999998,0.9847808974022566,0.5405405405405406,0.9716798137850771,1.0270642201834863,0.5,0.97681818181818181,1.2995169082125604,1,1.2809523809523808,1.0,192.23664122137404,0.5343511450381679,219.59999999999999,0.69999999999999996,0
0.9735051045211474,0.47265625,0.92297297297297298,0.59999999999999998,0.9775166070516097,0.5526315789473685,0.9643666582724755,0.9926605504587156,0.5,0.94272727272727275,0.966183574879227,0,0.95476190476190481,0.5,191.88636363636363,0.5378787878787878,208.59999999999999,0.69999999999999996,0
0.9741813566279328,0.47470817120622566,0.90585585585585582,0.59999999999999998,0.9818272342544186,0.5641025641025641,0.9684701263648632,0.99541284403669728,0.59999999999999998,0.94454545454545458,1.106280193236715,0,1.0933333333333333,0.59999999999999998,192.21804511278197,0.5413533834586466,209.69999999999999,0.69999999999999996,0
0.9750973231883567,0.4728682170542636,0.94594594594594594,0.59999999999999998,0.9875,0.55,0.9858851674641149,1.0123853211009173,0.59999999999999998,0.99363636363636365,0.9178743961352657,0,0.90857142857142859,0.59999999999999998,192.6417910447761,0.5373134328358209,207.5,0.59999999999999998,0
0.9737350379061609,0.4749034749034749,0.9094594594594595,0.69999999999999996,0,0,0,0,0,0,1.038647342995169,0,1.0266666666666666,0.59999999999999998,192.16296296296295,0.5407407407407407,199.19999999999999,0.69999999999999996,0
0.9737855727160541,0.47692307692307695,0.88738738738738743,0.69999999999999996,0.9816722805627105,0.3469387755102041,1.0061517429938482,0.97339449541284395,0.69999999999999996,1.0140909090909092,1.1497584541062802,0,1.1333333333333333,0.75,192.24264705882354,0.5441176470588235,198.59999999999999,0.80000000000000004,0
0.9732955593180561,0.4789272030651341,0.89189189189189189,0.69999999999999996,0.9802184466019418,0.4,0.9754784688995215,0.93532110091743126,0.40000000000000002,0.90863636363636369,0.8695652173913043,0,0.85873015873015879,0.66666666666666663,192.1094890510949,0.5474452554744526,190.80000000000001,0.80000000000000004,0
0.9740710365276639,0.4770992366412214,0.92477477477477488,0.69999999999999996,0.9934812760055478,0.6857142857142857,0.9669172932330827,0.90688073394495405,0.59999999999999998,0.86318181818181816,1.173913043478261,0,1.1577380952380953,0.625,1.0202596380802518,0.4032258064516129,1.0361990950226245,0.5,0
0.9753766698521787,0.4752851711026616,0.95405405405405408,0.59999999999999998,0.9881337648327939,1.0,0.8474215842636895,0.93374108053007132,1.0,0.80505050505050502,0.9082125603864735,0,0.89642857142857146,0.5,1.0226731707317074,0.4,1.0583710407239819,0.5,0
0.976230462132261,0.4772727272727273,0.96036036036036032,0.59999999999999998,0.9148618371919343,0.3076923076923077,0.9651576493681757,0.87018348623853203,0.20000000000000001,0.94590909090909092,1.0724637681159421,0,1.0571428571428572,0.59999999999999998,1.024119241192412,0.40476190476190477,1.0710407239819004,0.59999999999999998,0
0.9778116142761487,0.47924528301886793,0.98333333333333339,0.69999999999999996,1.0024271844660195,0.6666666666666666,0.9762094630515683,0.94128440366972477,0.59999999999999998,0.89409090909090905,1.0483091787439613,0,1.0351190476190477,0.75,192.47101449275362,0.5434782608695652,198.59999999999999,0.69999999999999996,0
0.9763287655209975,0.4774436090225564,0.97162162162162158,0.59999999999999998,0.9910784570978746,0.6486486486486487,0.9822837191258244,0.89220183486238536,0.59999999999999998,0.90318181818181809,0,0,0,0,1.027078932206645,0.4094488188976378,1.1443438914027149,0.69999999999999996,0
0.9762954304202878,0.4794007490636704,0.95495495495495497,0.59999999999999998,0.9268203883495146,0.325,0.9706937799043063,0.96513761467889914,0.29999999999999999,1.019090909090909,0.961352657004831,1,0.94761904761904758,1.0,1.026638719512195,0.4140625,1.1230769230769231,0.69999999999999996,0
0.9767521169069577,0.47761194029850745,0.94459459459459449,0.59999999999999998,0.9309732417712526,0.3170731707317073,0.9691912708600771,1.0174311926605506,0.29999999999999999,1.0372727272727271,0.9565217391304348,0,0.96999999999999997,0.5,191.9496402877698,0.539568345323741,193.69999999999999,0.69999999999999996,0
0.9773319140553699,0.4758364312267658,0.99189189189189186,0.5,0.9667128987517337,0.42857142857142855,0.9446343130553656,0.88073394495412849,0.40000000000000002,0.87863636363636366,0.961352657004831,0,1.010952380952381,0.40000000000000002,192.24285714285713,0.5357142857142857,196.40000000000001,0.59999999999999998,0
0.9774572822701165,0.4740740740740741,0.99414414414414409,0.40000000000000002,0.9357374017568192,0.30952380952380953,0.9769879243563455,1.0284403669724771,0.29999999999999999,1.0536363636363637,0.961352657004831,0,0.98952380952380958,0.40000000000000002,1.0272263187748156,0.4108527131782946,1.1076923076923078,0.59999999999999998,0
0.979321800996328,0.47601476014760147,1.0531531531531533,0.40000000000000002,0.9695792880258899,0.4,0.9735247208931419,0.8917431192660551,0.40000000000000002,0.92545454545454542,0.9758454106280193,0,1.0442857142857143,0.5,1.0307692307692309,0.4153846153846154,1.1285067873303167,0.59999999999999998,0
0.9795640424375877,0.4742647058823529,1.0409909909909909,0.40000000000000002,0.9742111650485437,0.375,0.9772727272727273,0.92293577981651376,0.40000000000000002,0.95636363636363642,0.9758454106280193,0,1.0423809523809524,0.5,192.354609929078,0.5319148936170213,193.90000000000001,0.5,0
0.9804099643671836,0.4725274725274725,1.0310810810810811,0.40000000000000002,1.0140609306996988,0.4482758620689655,1.049991750536215,1.034862385321101,0.59999999999999998,1.0468181818181819,1.0531400966183575,0,1.0392857142857144,0.25,1.0309067212809533,0.4122137404580153,1.0950226244343892,0.5,0
0.9796351429514317,0.4708029197080292,0.99099099099099097,0.29999999999999999,1.0058252427184466,0.43333333333333335,1.040829346092504,0.98853211009174313,0.5,1.0045454545454546,1.1111111111111112,0,1.0990476190476191,0.40000000000000002,1.0289356984478937,0.4090909090909091,1.0425339366515838,0.40000000000000002,0
0.9802448402351174,0.4690909090909091,0.96801801801801801,0.20000000000000001,0.9904190086867654,0.6578947368421053,0.9799798539410728,0.88944954128440368,0.59999999999999998,0.89590909090909088,0.8792270531400966,0,0.86870748299319722,0.5714285714285714,1.0298551256189254,0.40601503759398494,1.0769230769230769,0.40000000000000002,0
0.9806739799764678,0.4673913043478261,1.0157657657657657,0.20000000000000001,1.0092233009708738,1.0,0.8617224880382774,0.95366972477064227,1.0,0.81863636363636361,0.9033816425120773,0,0.89464285714285718,0.5,192.75352112676057,0.528169014084507,204.19999999999999,0.40000000000000002,0
0.9811526723050112,0.4693140794223827,1.0292792792792793,0.20000000000000001,0.9849632962349041,0.3902439024390244,0.9817948418718636,0.95091743119266059,0.29999999999999999,0.97999999999999998,0.927536231884058,0,0.91640211640211644,0.55555555555555558,1.0303967965052785,0.40298507462686567,1.0723981900452488,0.40000000000000002,0
0.9811382784875649,0.4676258992805755,1.0180180180180181,0.20000000000000001,0.9484082185594942,0.32558139534883723,0.9850895738288639,1.0591743119266055,0.29999999999999999,1.0986363636363636,0,0,0,0,193.006993006993,0.5314685314685315,203.5,0.40000000000000002,0
0.9806361005256987,0.46953405017921146,0.99099099099099097,0.29999999999999999,0.9459399823477493,0.3409090909090909,0.9811874728142671,1.0224770642201835,0.40000000000000002,1.0590909090909091,0.8357487922705314,1,0.82380952380952377,1.0,1.0300271002710029,0.4,1.0407239819004526,0.40000000000000002,0
0.981717480380582,0.46785714285714286,1.0162162162162163,0.29999999999999999,0.9533980582524272,0.3333333333333333,0.987666135034556,1.0564220183486239,0.40000000000000002,1.060909090909091,1.0531400966183575,0,1.0404761904761906,0.5,1.0319225251076038,0.39705882352941174,1.0484162895927602,0.29999999999999999,0
0.9815282249484012,0.4697508896797153,0.96486486486486478,0.29999999999999999,0.9528281975517097,0.34782608695652173,0.9803411691283546,1.0449541284403669,0.40000000000000002,1.044090909090909,1.0096618357487923,0,0.99682539682539684,0.66666666666666663,192.86805555555554,0.5347222222222222,195.90000000000001,0.5,0
0.9808231363584646,0.46808510638297873,0.94054054054054059,0.29999999999999999,0.9491840528816361,0.3404255319148936,0.9857477349078694,1.0183486238532109,0.40000000000000002,1.0600000000000001,0.9516908212560387,0,0.93928571428571428,0.5,192.64827586206897,0.5310344827586206,199.19999999999999,0.40000000000000002,0
0.9801230307267609,0.4664310954063604,0.90090090090090091,0.29999999999999999,0.9880068532267275,0.35294117647058826,1.0005629045876725,0.93853211009174309,0.29999999999999999,0.98954545454545451,0.9516908212560387,1,0.93809523809523809,1.0,192.43150684931507,0.5273972602739726,195.0,0.29999999999999999,0
0.9803350976055655,0.4647887323943662,0.9261261261261261,0.29999999999999999,0.984743411927878,0.38095238095238093,0.9814308498519025,0.96284403669724772,0.29999999999999999,0.99181818181818182,1.1207729468599035,0,1.1087301587301588,0.66666666666666663,192.57823129251702,0.5238095238095238,199.0,0.20000000000000001,0
0.9805797917253026,0.4666666666666667,0.91711711711711708,0.40000000000000002,0.9908306364617044,0.3333333333333333,1.014354066985646,0.96284403669724772,0.29999999999999999,1.0331818181818182,1.0869565217391304,0,1.0738095238095238,0.75,192.73648648648648,0.527027027027027,196.40000000000001,0.29999999999999999,0
0.9809247631318609,0.46503496503496505,0.91531531531531529,0.40000000000000002,0.9954011241696474,0.3157894736842105,1.0236716192394864,0.96972477064220186,0.29999999999999999,1.0518181818181818,1.1690821256038648,0,1.1539682539682541,0.33333333333333331,1.0311910272387397,0.40145985401459855,1.0049773755656108,0.29999999999999999,0
0.9806405932661313,0.4634146341463415,0.89549549549549556,0.29999999999999999,0.9862271393090991,0.3953488372093023,0.9825303215756093,0.98990825688073403,0.40000000000000002,1.0177272727272728,0.8502415458937198,0,0.84166666666666667,0.75,1.0302580417108518,0.39855072463768115,0.99864253393665148,0.20000000000000001,0
0.9821139199481447,0.4652777777777778,0.93513513513513513,0.40000000000000002,0.9905339805825243,0.3,1.0174641148325358,0.97339449541284395,0.29999999999999999,1.0390909090909091,0.9130434782608695,0,0.90068027210884349,0.5714285714285714,1.0329882435515003,0.4028776978417266,1.0271493212669682,0.29999999999999999,0
0.9824163586908069,0.4671280276816609,0.95630630630630631,0.40000000000000002,0.9942209893666204,0.3333333333333333,1.0111642743221692,0.98073394495412847,0.29999999999999999,1.030909090909091,0.9323671497584541,0,0.919047619047619,0.625,1.033275261324042,0.40714285714285714,0.9886877828054299,0.29999999999999999,0
0.98350460161266,0.4689655172413793,0.95765765765765765,0.5,1.0079435127978817,0.36363636363636365,1.007177033492823,1.001834862385321,0.29999999999999999,1.0377272727272728,1.0,0,0.98571428571428577,0.0,192.93288590604027,0.5234899328859061,206.59999999999999,0.29999999999999999,0
0.9839839488662467,0.46735395189003437,0.9756756756756757,0.40000000000000002,1.012874630645842,0.34782608695652173,1.0195548158934886,1.0183486238532109,0.20000000000000001,1.0727272727272728,0.7101449275362319,0,0.69999999999999996,0.0,1.0351842241826674,0.41134751773049644,1.0122171945701357,0.40000000000000002,0
0.9835942754776541,0.4657534246575342,0.98378378378378384,0.40000000000000002,1.0068770226537216,0.3333333333333333,1.012958532695375,1.0045871559633028,0.20000000000000001,1.0531818181818182,0.9855072463768116,1,0.97142857142857142,1.0,1.0340432840948128,0.4084507042253521,1.0217194570135748,0.40000000000000002,0
0.9840866366573143,0.4641638225255973,1.0157657657657657,0.40000000000000002,1.0185348631950573,1.0,0.8816876903001305,0.98669724770642198,1.0,0.85090909090909084,1.038647342995169,1,1.0238095238095237,1.0,1.0347262493603957,0.40559440559440557,1.0199095022624434,0.40000000000000002,0
0.9843110798038225,0.46258503401360546,1.0166666666666666,0.40000000000000002,1.0210355987055018,0.9166666666666666,0.8763955342902711,0.96376146788990824,0.90000000000000002,0.82181818181818189,0,0,0,0,193.18666666666667,0.52,206.40000000000001,0.29999999999999999,0
0.9849459884808385,0.46440677966101696,1.0279279279279279,0.40000000000000002,1.0116504854368933,0.32,1.0176076555023923,1.0155963302752293,0.20000000000000001,1.0295454545454545,0.855072463768116,0,0.84285714285714286,0.0,193.50331125827816,0.5231788079470199,209.69999999999999,0.40000000000000002,0
0.9854616405418545,0.46283783783783783,1.0333333333333334,0.40000000000000002,1.032486930545183,0.9230769230769231,0.8973132131026869,1.0119266055045872,0.90000000000000002,0.86954545454545462,0,0,0,0,1.0348577235772358,0.4027777777777778,1.0153846153846153,0.40000000000000002,0
0.9848934982624822,0.4612794612794613,1.0256756756756755,0.40000000000000002,0.9789320388349514,0.36,1.0025837320574162,1.0073394495412844,0.80000000000000004,1.0009090909090907,0.8067632850241546,0,0.79841269841269835,0.0,1.0333725820016821,0.4,1.0004524886877828,0.40000000000000002,0
0.9845086184676323,0.4597315436241611,0.97612612612612604,0.29999999999999999,0.9767751760898534,0.35294117647058826,0.9969040247678018,0.98623853211009171,0.69999999999999996,1.0127272727272727,0.821256038647343,0,0.81190476190476191,0.0,193.76973684210526,0.5197368421052632,208.19999999999999,0.40000000000000002,0
0.9831019944946939,0.46153846153846156,0.92927927927927934,0.29999999999999999,0.9688200149365197,0.36538461538461536,0.9888663967611336,0.95825688073394499,0.80000000000000004,0.94363636363636361,0,0,0,0,193.26143790849673,0.5228758169934641,196.90000000000001,0.40000000000000002,0
0.9835683033543996,0.46,0.91306306306306306,0.20000000000000001,0.9716981132075472,0.3584905660377358,0.9926875507808973,1.0022935779816513,0.69999999999999996,0.9695454545454546,0.9565217391304348,0,0.94285714285714284,0.0,1.0322753090544605,0.3972602739726027,0.96199095022624437,0.40000000000000002,0
0.9835146820596391,0.4584717607973422,0.89864864864864868,0.20000000000000001,0.9785697371536822,0.5609756097560976,0.9765433539502859,1.0055045871559634,0.59999999999999998,0.98636363636363633,1.1111111111111112,0,1.0972789115646258,0.7142857142857143,193.5064935064935,0.5194805194805194,202.69999999999999,0.29999999999999999,0
0.9838155611431809,0.4602649006622517,0.91756756756756752,0.29999999999999999,0.9931540950958426,0.6410256410256411,0.9830695620169304,0.88027522935779823,0.5,0.89227272727272733,0.9710144927536232,0,0.95820105820105828,0.66666666666666663,1.0318566450970632,0.3945578231292517,0.9656108597285068,0.29999999999999999,0
0.98417863176692,0.45874587458745875,0.9144144144144144,0.29999999999999999,0.9456917475728155,0.3333333333333333,0.9864433811802232,0.99541284403669728,0.40000000000000002,1.0431818181818182,1.1932367149758454,0,1.1761904761904762,0.5,193.68387096774194,0.5225806451612903,208.69999999999999,0.40000000000000002,0
0.9856107514776246,0.45723684210526316,0.94864864864864862,0.29999999999999999,0.9956310679611651,0.625,0.9858851674641149,0.87935779816513759,0.40000000000000002,0.89363636363636356,0.9323671497584541,0,0.92047619047619056,0.5,1.032300593276203,0.3918918918918919,0.98371040723981906,0.29999999999999999,0
0.9859974337926473,0.4557377049180328,0.94234234234234227,0.20000000000000001,0.7038834951456311,1.0,0.6889952153110048,0.66513761467889909,1.0,0.65454545454545454,0.9468599033816425,0,0.91333333333333344,0.40000000000000002,194.31410256410257,0.5192307692307693,221.80000000000001,0.40000000000000002,0
0.9848723154794247,0.45751633986928103,0.89639639639639634,0.29999999999999999,0.9982240113663272,0.6097560975609756,0.9887968257673008,0.88577981651376148,0.40000000000000002,0.93454545454545457,0.9227053140096618,0,0.90142857142857147,0.5,1.0328040595842198,0.38926174496644295,0.955656108597285,0.20000000000000001,0
0.9854489080742804,0.4560260586319218,0.92837837837837833,0.29999999999999999,1.0020804438280166,0.5952380952380952,0.9925951241740716,0.93807339449541283,0.40000000000000002,0.98636363636363633,0.9371980676328503,0,0.91428571428571426,0.40000000000000002,193.9171974522293,0.5222929936305732,213.59999999999999,0.5,0
0.9869845759490875,0.45454545454545453,0.98288288288288284,0.29999999999999999,1.01264393768345,0.5813953488372093,1.0031156114387447,1.0302752293577981,0.29999999999999999,1.0790909090909091,0.9758454106280193,0,0.96380952380952378,0.40000000000000002,1.033691056910569,0.38666666666666666,0.96425339366515839,0.10000000000000001,0
0.9875348679149105,0.45307443365695793,1.0378378378378379,0.20000000000000001,1.0158870255957635,0.5681818181818182,1.0065245759025663,1.0449541284403669,0.20000000000000001,1.0968181818181819,0.9855072463768116,0,1.0176190476190476,0.40000000000000002,194.58860759493672,0.5189873417721519,222.0,0.40000000000000002,0
0.9883482051845,0.45161290322580644,1.0486486486486486,0.20000000000000001,0.9553199920744997,0.32653061224489793,0.9982423591446148,1.0518348623853211,0.40000000000000002,1.0709090909090908,0.9178743961352657,0,0.90476190476190477,0.40000000000000002,1.0345340009691488,0.3841059602649007,0.95113122171945697,0.0,0
0.9884216235988164,0.4533762057877814,1.0527027027027027,0.29999999999999999,0.9564077669902913,0.34,0.9962679425837321,1.0155963302752293,0.40000000000000002,1.0436363636363637,0.9323671497584541,0,0.919047619047619,0.5,194.9685534591195,0.5157232704402516,225.30000000000001,0.40000000000000002,0
0.9870766488413547,0.4551282051282051,1.0058558558558559,0.29999999999999999,0.9487911669522178,0.35294117647058826,0.9876160990712074,0.9655963302752294,0.5,1.01,0.8792270531400966,0,0.86734693877551017,0.5714285714285714,1.034403080872914,0.3881578947368421,0.96425339366515839,0.10000000000000001,0
0.986749834198195,0.45686900958466453,0.98648648648648651,0.40000000000000002,0.9475354742345033,0.36538461538461536,0.9822414427677586,0.9422018348623854,0.59999999999999998,0.9540909090909091,0.8792270531400966,0,0.86726190476190479,0.625,194.48125,0.51875,213.90000000000001,0.5,0
0.9861154547622072,0.4585987261146497,0.92792792792792789,0.5,0.9444953288148012,0.37735849056603776,0.9780626523426921,0.87660550458715591,0.59999999999999998,0.9004545454545454,0.8647342995169082,0,0.85661375661375661,0.66666666666666663,1.033444922684521,0.39215686274509803,0.94162895927601808,0.20000000000000001,0
0.9868432221373399,0.45714285714285713,0.93828828828828836,0.5,0.9494786048184106,0.37037037037037035,0.9821903242955874,0.91192660550458726,0.5,0.93727272727272726,0.9710144927536232,0,0.95833333333333337,0.75,1.0346531517263224,0.38961038961038963,0.95701357466063353,0.20000000000000001,0
0.9863356368805499,0.45569620253164556,0.95540540540540542,0.40000000000000002,0.9472197705207414,0.36363636363636365,0.9792083514571553,0.86880733944954136,0.5,0.89409090909090905,0.9516908212560387,0,0.93809523809523809,0.0,194.27950310559007,0.5217391304347826,206.0,0.5,0
0.9873034908882342,0.45741324921135645,0.96756756756756757,0.5,0.9533633841886269,0.375,0.9843643198906357,0.90321100917431196,0.5,0.95272727272727276,0.7342995169082126,0,0.72619047619047616,0.5,1.033328088119591,0.3870967741935484,0.95791855203619902,0.20000000000000001,0
0.9875008790355376,0.4559748427672956,0.92972972972972978,0.5,1.010335108048857,0.41935483870967744,1.0441426146010186,0.98990825688073403,0.40000000000000002,1.009090909090909,0.9806763285024155,0,1.0442857142857143,0.40000000000000002,194.72222222222223,0.5246913580246914,209.19999999999999,0.59999999999999998,0
0.988108500220213,0.45454545454545453,0.93198198198198201,0.5,0.9550332141032192,0.3684210526315789,0.9854780491899605,0.92844036697247712,0.5,0.93499999999999994,0.9855072463768116,0,1.0595238095238095,0.40000000000000002,1.033458411507192,0.38461538461538464,0.97466063348416287,0.20000000000000001,0
0.9886515556635878,0.453125,0.92477477477477488,0.5,0.9715929521754765,0.35185185185185186,0.9920255183413078,0.97431192660550459,0.59999999999999998,0.94409090909090909,0.9903381642512077,0,1.0952380952380953,0.29999999999999999,195.01840490797545,0.5214723926380368,221.90000000000001,0.5,0
0.9884188478820894,0.4517133956386293,0.91576576576576585,0.40000000000000002,1.0208198489751887,0.5555555555555556,1.012227538543328,1.0550458715596329,0.10000000000000001,1.1122727272727273,0.7342995169082126,0,0.72499999999999998,0.5,194.97560975609755,0.5182926829268293,217.59999999999999,0.5,0
0.9879611204884398,0.453416149068323,0.94099099099099104,0.40000000000000002,1.0168847615027439,0.5652173913043478,1.0081131682962345,1.010091743119266,0.20000000000000001,1.0668181818181817,0.6570048309178744,0,0.64761904761904765,0.0,1.0343016933354048,0.3821656050955414,0.99276018099547514,0.20000000000000001,0
0.9883340281843618,0.4520123839009288,0.96171171171171166,0.29999999999999999,0.9956972639011474,0.4090909090909091,0.991083079599826,1.0422018348623854,0.5,1.0663636363636364,0,0,0,0,1.0347946897190492,0.379746835443038,0.99411764705882344,0.20000000000000001,0
0.9899199961588553,0.4537037037037037,1.0279279279279279,0.29999999999999999,1.016990291262136,0.8571428571428571,0.8807245386192755,1.0,0.80000000000000004,0.84590909090909083,1.2077294685990339,0,1.1928571428571428,0.75,1.0377665286086823,0.3836477987421384,1.0312217194570137,0.29999999999999999,0
0.9909726636999365,0.4553846153846154,1.0387387387387388,0.40000000000000002,1.0069039913700109,0.4222222222222222,0.9975544922913343,1.1174311926605505,0.59999999999999998,1.0822727272727273,0.966183574879227,0,0.95238095238095233,0.59999999999999998,194.84242424242424,0.5212121212121212,212.80000000000001,0.5,0
0.9912583397705278,0.4570552147239264,1.0626126126126125,0.5,1.037864077669903,0.8666666666666667,0.9052631578947368,1.0325688073394494,0.80000000000000004,0.91727272727272735,1.0289855072463767,0,1.0166666666666666,0.66666666666666663,1.0396341463414633,0.3875,1.0470588235294118,0.40000000000000002,0
0.9927018802061731,0.45871559633027525,1.0783783783783785,0.5,1.0085479105107642,0.43478260869565216,0.9989598502184315,1.1270642201834862,0.69999999999999996,1.0886363636363636,1.1884057971014492,0,1.1724867724867725,0.55555555555555558,1.0422966217239813,0.391304347826087,1.0755656108597285,0.5,0
0.9930398283078602,0.4573170731707317,1.0833333333333333,0.5,0.9808136846971798,0.5714285714285714,0.9783549783549784,0.98990825688073403,0.59999999999999998,0.97590909090909084,0.9903381642512077,0,1.1042857142857143,0.29999999999999999,1.0426979825353808,0.3888888888888889,1.0841628959276017,0.40000000000000002,0
0.9932722869348196,0.45896656534954405,1.0729729729729729,0.59999999999999998,1.010535013426978,0.425531914893617,1.0012216227221826,1.1238532110091743,0.69999999999999996,1.0859090909090909,0.9903381642512077,0,1.1109523809523809,0.29999999999999999,195.0120481927711,0.5240963855421686,205.90000000000001,0.59999999999999998,0
0.9932970934429369,0.4575757575757576,1.0581081081081081,0.59999999999999998,0.9828403702867465,0.5813953488372093,0.9784132636029821,0.98899082568807339,0.69999999999999996,0.96772727272727277,0.9903381642512077,0,1.098095238095238,0.20000000000000001,1.0428849319168039,0.39263803680981596,1.1013574660633485,0.40000000000000002,0
0.992954571157069,0.4561933534743202,1.0549549549549548,0.59999999999999998,1.0103155339805825,0.4166666666666667,1.0066786283891547,1.1059633027522935,0.59999999999999998,1.095,0.9855072463768116,0,1.0733333333333333,0.20000000000000001,195.07784431137725,0.5209580838323353,213.30000000000001,0.5,0
0.9936244735871049,0.45481927710843373,1.0896396396396397,0.5,1.0144640380424015,0.40816326530612246,1.0138658334147055,1.1077981651376148,0.5,1.1263636363636365,0.9903381642512077,0,1.0933333333333333,0.20000000000000001,195.4047619047619,0.5178571428571429,208.30000000000001,0.5,0
